Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
SAFT,"Safety Insurance Group, Inc.",72.55,1099177408,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/saft
SAGE,"Sage Therapeutics, Inc.",50.1,1862075417,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sage
SAIA,"Saia, Inc.",47.55,1198610967,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/saia
SAJA,"Sajan, Inc.",3.99,19137568.17,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/saja
SALM,"Salem Media Group, Inc.",6.1,157522898.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/salm
SAL,"Salisbury Bancorp, Inc.",35.7,98463670.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sal
SAFM,"Sanderson Farms, Inc.",89.3,2016274159,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/safm
SASR,"Sandy Spring Bancorp, Inc.",39.33,939578951.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sasr
SGMO,"Sangamo BioSciences, Inc.",3.2,225996345.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgmo
SANM,Sanmina Corporation,35.7,2621129629,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sanm
GCVRZ,Sanofi,0.385,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gcvrz
SPNS,Sapiens International Corporation N.V.,15.42,751875823,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spns
SRPT,"Sarepta Therapeutics, Inc.",32.66,1782921811,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srpt
SBFG,"SB Financial Group, Inc.",15.1,73273520.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbfg
SBFGP,"SB Financial Group, Inc.",14.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbfgp
SBAC,SBA Communications Corporation,98.55,12227378678,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbac
SCSC,"ScanSource, Inc.",40.4,1016043274,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scsc
SMIT,"Schmitt Industries, Inc.",1.7,5093047,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smit
SCHN,"Schnitzer Steel Industries, Inc.",29.05,778360354.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schn
SCHL,Scholastic Corporation,45.98,1586945490,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/schl
SCLN,"SciClone Pharmaceuticals, Inc.",10.2,520746546.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scln
SGMS,Scientific Games Corp,15.75,1379158940,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgms
SNI,"Scripps Networks Interactive, Inc",71.72,9259614715,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sni
SCYX,"SCYNEXIS, Inc.",3.5,83967110.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scyx
SEAC,"SeaChange International, Inc.",2.64,92884764.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/seac
SBCF,Seacoast Banking Corporation of Florida,21.9,833023724.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbcf
STX,Seagate Technology PLC,39.38,11598307037,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stx
SHIP,Seanergy Maritime Holdings Corp,1.325,27420093.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ship
SHIPW,Seanergy Maritime Holdings Corp,0.3299,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shipw
SRSC,Sears Canada Inc. ,1.75,178285908.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srsc
SHLD,Sears Holdings Corporation,11.93,1275591032,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shld
SHLDW,Sears Holdings Corporation,3.7,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shldw
SHOS,"Sears Hometown and Outlet Stores, Inc.",5.45,123802919.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shos
SPNE,SeaSpine Holdings Corporation,7.71,86392724.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spne
SGEN,"Seattle Genetics, Inc.",64.87,9182520146,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgen
EYES,"Second Sight Medical Products, Inc.",2.09,88296133.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eyes
SCWX,SecureWorks Corp.,11.66,940625597.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scwx
SNFCA,Security National Financial Corporation,7.25,107739922.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snfca
SEIC,SEI Investments Company,50.04,8006344105,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/seic
SLCT,"Select Bancorp, Inc.",9.99,116221901.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slct
SCSS,Select Comfort Corporation,22.61,1016116010,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scss
SIR,Select Income REIT,25.69,2297428749,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sir
SELB,"Selecta Biosciences, Inc.",22.97,417828434.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/selb
SIGI,"Selective Insurance Group, Inc.",41.7,2412608586,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sigi
LEDS,SemiLEDS Corporation,4.41,15511248.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/leds
SMTC,Semtech Corporation,31.9,2093814973,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smtc
SENEA,Seneca Foods Corp.,41.2,402900238.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/senea
SENEB,Seneca Foods Corp.,40.7,398010672.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/seneb
SNES,"SenesTech, Inc.",8,81936144,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snes
SNH,Senior Housing Properties Trust,18.41,4373222633,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snh
SNHNI,Senior Housing Properties Trust,22.66,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snhni
SNHNL,Senior Housing Properties Trust,24.47,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snhnl
SNMX,"Senomyx, Inc.",0.9,40503856.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snmx
SRTS,"Sensus Healthcare, Inc.",6,81277020,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srts
SRTSW,"Sensus Healthcare, Inc.",0.8476,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srtsw
SQBG,"Sequential Brands Group, Inc.",5.45,340487997.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sqbg
MCRB,"Seres Therapeutics, Inc.",9.79,395082821.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcrb
SREV,"ServiceSource International, Inc.",5.88,511172237.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srev
SFBS,"ServisFirst Bancshares, Inc.",74.43,1957509000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sfbs
SEV,"Sevcon, Inc.",9.29,49638857.53,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sev
SVBI,Severn Bancorp Inc,6.6,79888901.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svbi
SGOC,"SGOCO Group, Ltd",3.4,15202131,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgoc
SMED,Sharps Compliance Corp,3.96,62988195.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smed
SHSP,"SharpSpring, Inc.",5.2601,43966414.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shsp
SHEN,Shenandoah Telecommunications Co,30,1467462150,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shen
SHLO,"Shiloh Industries, Inc.",7.14,125764359.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shlo
SCCI,"Shimmick Construction Company, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scci
TYHT,"Shineco, Inc.",4.64,97598094.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tyht
SHPG,Shire plc,166.97,14798731428,88631080,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shpg
SCVL,"Shoe Carnival, Inc.",30.1,554514992.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scvl
SHBI,Shore Bancshares Inc,16.54,209475742.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shbi
SHOR,"ShoreTel, Inc.",7.4,502790617.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shor
SFLY,"Shutterfly, Inc.",52.64,1786872117,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sfly
SIFI,"SI Financial Group, Inc.",14.95,182541054.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sifi
SIEB,Siebert Financial Corp.,2.04,45061502.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sieb
SIEN,"Sientra, Inc.",8.23,153030735.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sien
BSRR,Sierra Bancorp,24.88,343122592.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bsrr
SWIR,"Sierra Wireless, Inc.",16.3,522441878.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swir
SIFY,Sify Technologies Limited,0.86,21583656.5,25097275,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sify
SIGM,"Sigma Designs, Inc.",5.75,215374909.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sigm
SGMA,"SigmaTron International, Inc.",5.261,22020509.99,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgma
SGNL,"Signal Genetics, Inc.",8.85,6562823.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgnl
SBNY,Signature Bank,154.97,8319281165,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbny
SBNYW,Signature Bank,120,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbnyw
SLGN,Silgan Holdings Inc.,51.38,2828528498,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slgn
SILC,Silicom Ltd,39.28,288572994.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/silc
SLAB,"Silicon Laboratories, Inc.",67.45,2815887963,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slab
SIMO,Silicon Motion Technology Corporation,44.86,1579493549,35209397,n/a,n/a,n/a,http://www.nasdaq.com/symbol/simo
SPIL,"Siliconware Precision Industries Company, Ltd.",7.44,319531207.9,42947743,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spil
SSRI,Silver Standard Resources Inc.,9.29,1109242676,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssri
SAMG,Silvercrest Asset Management Group Inc.,13.6,175990800,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/samg
SFNC,Simmons First National Corporation,66.4,2076362661,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sfnc
SLP,"Simulations Plus, Inc.",9.65,166235512.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slp
SINA,Sina Corporation,72.16,5114785083,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sina
SBGI,"Sinclair Broadcast Group, Inc.",33.9,3072505855,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbgi
SINO,"Sino-Global Shipping America, Ltd.",3.48,28816261.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sino
SVA,"Sinovac Biotech, Ltd.",6.09,346560956.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sva
SIRI,Sirius XM Holdings Inc.,4.535,21880858445,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/siri
SRVA,"SIRVA, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srva
SITO,"SITO Mobile, Ltd.",3.39,70108749.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sito
SKYS,"Sky Solar Holdings, Ltd.",2.28,30983542.44,13589273,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skys
SKLN,Skyline Medical Inc.,2.9,11034094,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skln
SPU,"SkyPeople Fruit Juice, Inc.",7.29,29605346.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spu
SKYW,"SkyWest, Inc.",38.95,2015340150,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyw
SWKS,"Skyworks Solutions, Inc.",76.93,14294665327,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swks
ISM,SLM Corporation,24.9337,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ism
JSM,SLM Corporation,22.47,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsm
OSM,SLM Corporation,25.03,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/osm
SLM,SLM Corporation,11.24,4813729240,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slm
SLMAP,SLM Corporation,50.25,165825000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slmap
SLMBP,SLM Corporation,54,216000000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slmbp
SND,"Smart Sand, Inc.",13.9,475918096.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snd
SMBK,"SmartFinancial, Inc.",19.835,116796572.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smbk
SWHC,Smith & Wesson Holding Corporation,21.07,1186900786,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/swhc
SMSI,"Smith Micro Software, Inc.",1.77,21814216.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smsi
SMTX,SMTC Corporation,1.3,21463234,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smtx
LNCE,"Snyder&#39;s-Lance, Inc.",38.5,3702202235,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lnce
SRAX,"Social Reality, Inc.",6.67,46296983.59,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srax
SCKT,"Socket Mobile, Inc.",3.89,22812924.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sckt
SODA,SodaStream International Ltd.,38.75,817784533.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/soda
SOHU,Sohu.com Inc.,36.75,1423433744,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sohu
SLRC,Solar Capital Ltd.,20.63,871587070.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slrc
SUNS,Solar Senior Capital Ltd.,16.08,257682176.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/suns
SEDG,"SolarEdge Technologies, Inc.",13.65,560512598.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sedg
SONC,Sonic Corp.,28.54,1305961717,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sonc
SOFO,"Sonic Foundry, Inc.",4.8816,21535466.41,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sofo
SNOA,"Sonoma Pharmaceuticals, Inc.",5,21062155,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snoa
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.429,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snoaw
SONS,"Sonus Networks, Inc.",6.38,315407581.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sons
SPHS,"Sophiris Bio, Inc.",2.72,81892791.68,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sphs
SORL,"SORL Auto Parts, Inc.",3.87,74710044.27,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sorl
SRNE,"Sorrento Therapeutics, Inc.",5.4,312875821.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srne
SOHO,Sotherly Hotels Inc.,6.33,94631290.83,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/soho
SOHOB,Sotherly Hotels Inc.,24.76,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sohob
SOHOM,Sotherly Hotels LP,25.9839,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sohom
SFBC,"Sound Financial Bancorp, Inc.",28.95,72334585.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sfbc
SSB,South State Corporation,90.45,2190592269,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssb
SFST,"Southern First Bancshares, Inc.",32.8,209351444.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",32.55,242070639.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",15.76,193243493.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",38.4,1009383667,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbsi
OKSB,"Southwest Bancorp, Inc.",24.8,463357595.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oksb
SP,SP Plus Corporation,28.1,628220066.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sp
SPAN,"Span-America Medical Systems, Inc.",18.99,52329318.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/span
SBSA,"Spanish Broadcasting System, Inc.",3.76,24467613.44,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbsa
SGRP,"SPAR Group, Inc.",1.0337,21335040.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgrp
SPKE,"Spark Energy, Inc.",27.75,464016102.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spke
ONCE,"Spark Therapeutics, Inc.",51.98,1599583035,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/once
SPAR,"Spartan Motors, Inc.",9.25,318231200.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spar
SPTN,SpartanNash Company,38.5,1443027086,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sptn
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,24.2791,14567460,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwfi
SPPI,"Spectrum Pharmaceuticals, Inc.",4.44,357677227,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sppi
ANY,Sphere 3D Corp.,0.4996,25920746.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/any
SPEX,Spherix Incorporated,1.22,5881567.54,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spex
SPI,"SPI Energy Co., Ltd.",2.04,128104139.9,62796147,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spi
SAVE,"Spirit Airlines, Inc.",59.06,4094186614,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/save
SPLK,Splunk Inc.,56.82,7644753886,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/splk
SPOK,"Spok Holdings, Inc.",20.75,426171219,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spok
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",9.59,405130499.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spwh
SBPH,"Spring Bank Pharmaceuticals, Inc.",7.71,59891133.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbph
FUND,"Sprott Focus Trust, Inc.",7.11,170651539.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fund
SFM,"Sprouts Farmers Market, Inc.",21.01,2990336744,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sfm
SPSC,"SPS Commerce, Inc.",69.84,1190035328,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",29.24,5930319606,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssnc
STAA,STAAR Surgical Company,11.3,458882750.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/staa
STAF,"Staffing 360 Solutions, Inc.",1.02,10094781.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/staf
STMP,Stamps.com Inc.,114.2,1947384194,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stmp
STLY,"Stanley Furniture Company, Inc.",0.92,13553623.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stly
SPLS,"Staples, Inc.",10.01,6511968433,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spls
SBLK,Star Bulk Carriers Corp.,5.52,242635237.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sblk
SBLKL,Star Bulk Carriers Corp.,21.22,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sblkl
SBUX,Starbucks Corporation,58.75,85504750000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbux
STFC,State Auto Financial Corporation,26.02,1086138237,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,26.87,991130340,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stbz
SNC,"State National Companies, Inc.",13.8,578557272,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snc
STDY,SteadyMed Ltd.,2.8,56391512.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stdy
GASS,"StealthGas, Inc.",3.51,142217042.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gass
STLD,"Steel Dynamics, Inc.",37.11,9047983408,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",5.3,248555340.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smrt
STLR,Stellar Acquisition III Inc.,9.9,89200752.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stlr
STLRU,Stellar Acquisition III Inc.,10.05,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stlru
STLRW,Stellar Acquisition III Inc.,0.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stlrw
SBOT,"Stellar Biotechnologies, Inc.",2.1992,22291658.59,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbot
STML,"Stemline Therapeutics, Inc.",13.5,258642882,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stml
SRCL,"Stericycle, Inc.",74.37,6327658482,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srcl
SRCLP,"Stericycle, Inc.",62.82,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srclp
STRL,Sterling Construction Company Inc,8.35,208774749.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/strl
SHOO,"Steven Madden, Ltd.",39.45,2391645638,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,9.4,57511531.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssfn
SYBT,"Stock Yards Bancorp, Inc.",45.7,1031722332,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sybt
BANX,StoneCastle Financial Corp,18.7999,122650773.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banx
SGBK,Stonegate Bank,41.93,530334581.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgbk
SSKN,"Strata Skin Sciences, Inc.",0.561,6035128.044,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sskn
SSYS,"Stratasys, Ltd.",19.63,1032538000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssys
STRT,Strattec Security Corporation,41.75,149795701.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/strt
STRS,"Stratus Properties, Inc.",33.8,273717132,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/strs
STRA,"Strayer Education, Inc.",81.91,908706099.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stra
STRM,"Streamline Health Solutions, Inc.",1.4,27515997.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/strm
SBBP,Strongbridge Biopharma plc,3.545,75173079.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbbp
STB,Student Transportation Inc,5.9,543199418.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stb
SCMP,"Sucampo Pharmaceuticals, Inc.",15.75,721933632,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scmp
SUMR,"Summer Infant, Inc.",2.03,37554969.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",28.92,309572433.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smmf
SSBI,Summit State Bank,14.4,68877648,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssbi
SMMT,Summit Therapeutics plc,9.42,41252440.8,4379240,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smmt
SNBC,"Sun Bancorp, Inc.",26.3,496993467,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snbc
SNHY,Sun Hydraulics Corporation,41.78,1125211481,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snhy
SNDE,Sundance Energy Australia Limited,15.25,719022.25,47149,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snde
SNSS,"Sunesis Pharmaceuticals, Inc.",3.85,80382879.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",7.6,650869411.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,7.65,1058898557,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spwr
RUN,Sunrun Inc.,5.85,607326665.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/run
SBCP,"Sunshine Bancorp, Inc.",17.26,137994718.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sbcp
SSH,Sunshine Heart Inc,0.5,10447639,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ssh
SUNW,"Sunworks, Inc.",2.25,46921322.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sunw
SMCI,"Super Micro Computer, Inc.",28.5,1367434218,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/smci
SPCB,"SuperCom, Ltd.",3.5,54227652.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spcb
SCON,Superconductor Technologies Inc.,1.44,4826295.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scon
SGC,"Superior Uniform Group, Inc.",20.59,297244487.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgc
